clip_path,source_wav,event_csv,start_s,end_s,dur_s,max_prob,mean_prob,rank_in_file
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank015__p0.916__67.30-68.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,67.3,68.9,1.6,0.916023,0.894564,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank016__p0.914__124.90-128.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,124.9,128.3,3.4,0.913952,0.779414,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank017__p0.907__84.90-87.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,84.9,87.0,2.1,0.907097,0.757798,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank018__p0.907__81.90-83.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,81.9,83.5,1.6,0.906987,0.788659,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank019__p0.904__276.80-278.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,276.8,278.9,2.1,0.903552,0.793009,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank020__p0.902__248.70-251.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,248.7,251.0,2.3,0.901893,0.816893,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank001__p0.979__154.00-156.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,154.0,156.2,2.2,0.979333,0.917456,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank002__p0.966__233.80-235.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,233.8,235.9,2.1,0.965611,0.859912,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank003__p0.948__304.50-306.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,304.5,306.3,1.8,0.948409,0.809233,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank004__p0.946__323.60-326.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,323.6,326.6,3.0,0.945551,0.856119,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank005__p0.935__322.60-324.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,322.6,324.6,2.0,0.93542,0.790438,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank006__p0.920__57.90-59.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,57.9,59.7,1.8,0.920156,0.832968,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank007__p0.909__251.80-253.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,251.8,253.7,1.9,0.909204,0.809467,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank008__p0.895__259.30-260.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,259.3,260.8,1.5,0.894879,0.859189,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank009__p0.878__161.70-163.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,161.7,163.3,1.6,0.878024,0.850613,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank010__p0.875__27.10-29.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,27.1,29.1,2.0,0.874583,0.787977,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank011__p0.870__267.30-268.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,267.3,268.8,1.5,0.86972,0.760994,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank012__p0.854__144.20-145.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,144.2,145.7,1.5,0.854358,0.774812,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank013__p0.847__322.10-323.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,322.1,323.7,1.6,0.846944,0.785596,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank014__p0.846__241.60-243.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,241.6,243.4,1.8,0.845506,0.793372,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank015__p0.837__28.90-30.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,28.9,30.9,2.0,0.837083,0.758681,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank016__p0.836__259.90-261.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,259.9,261.6,1.7,0.835977,0.768694,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank017__p0.828__107.60-109.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,107.6,109.1,1.5,0.828202,0.74152,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank018__p0.826__74.50-76.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,74.5,76.6,2.1,0.82591,0.758544,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank019__p0.822__151.40-153.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,151.4,153.7,2.3,0.822324,0.765985,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-39-49_327__rank020__p0.821__15.30-17.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-39-49_327.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-39-49_327_events.csv,15.3,17.0,1.7,0.820937,0.771138,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank001__p0.984__233.50-236.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,233.5,236.4,2.9,0.98412,0.861448,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank002__p0.967__232.70-234.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,232.7,234.6,1.9,0.966731,0.854079,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank003__p0.950__280.70-282.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,280.7,282.8,2.1,0.949779,0.818397,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank004__p0.944__359.10-361.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,359.1,361.1,2.0,0.944152,0.858333,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank005__p0.944__74.00-76.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,74.0,76.0,2.0,0.943604,0.830352,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank006__p0.928__284.90-286.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,284.9,286.6,1.7,0.928178,0.770212,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank007__p0.918__193.90-195.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,193.9,195.9,2.0,0.917535,0.843726,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank008__p0.916__203.50-205.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,203.5,205.0,1.5,0.916421,0.80696,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank009__p0.912__230.30-232.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,230.3,232.0,1.7,0.912479,0.844455,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank010__p0.910__258.10-260.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,258.1,260.2,2.1,0.910213,0.818949,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank011__p0.898__225.30-226.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,225.3,226.8,1.5,0.898112,0.880628,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank012__p0.896__124.40-126.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,124.4,126.4,2.0,0.895761,0.837025,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank013__p0.894__102.80-104.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,102.8,104.8,2.0,0.893764,0.773648,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank014__p0.884__156.20-158.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,156.2,158.4,2.2,0.883579,0.766916,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank015__p0.883__347.40-349.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,347.4,349.3,1.9,0.883076,0.784805,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank016__p0.883__203.80-205.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,203.8,205.5,1.7,0.882559,0.816097,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank017__p0.877__80.50-82.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,80.5,82.3,1.8,0.877379,0.846737,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank018__p0.875__19.20-21.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,19.2,21.0,1.8,0.875416,0.752928,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank019__p0.861__43.50-45.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,43.5,45.0,1.5,0.860501,0.78839,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-45-49_855__rank020__p0.858__211.40-213.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-45-49_855.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-45-49_855_events.csv,211.4,213.0,1.6,0.858326,0.819465,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank001__p0.995__141.50-143.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,141.5,143.8,2.3,0.995412,0.949794,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank002__p0.995__292.50-294.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,292.5,294.8,2.3,0.994669,0.936324,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank003__p0.994__284.50-286.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,284.5,286.7,2.2,0.9937,0.944167,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank004__p0.993__98.70-101.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,98.7,101.5,2.8,0.992633,0.901426,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank005__p0.988__311.90-313.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,311.9,313.6,1.7,0.98845,0.833904,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank006__p0.988__250.00-252.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,250.0,252.2,2.2,0.988428,0.958794,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank007__p0.986__319.20-321.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,319.2,321.4,2.2,0.985778,0.926126,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank008__p0.982__157.40-159.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,157.4,159.6,2.2,0.981872,0.920694,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,307.8,310.0,2.2,0.981773,0.908785,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank010__p0.980__31.30-33.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,31.3,33.4,2.1,0.980352,0.927353,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank011__p0.977__359.30-361.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,359.3,361.5,2.2,0.977425,0.901756,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank012__p0.976__171.00-173.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,171.0,173.2,2.2,0.976023,0.879453,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank013__p0.975__331.10-333.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,331.1,333.2,2.1,0.974639,0.914444,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank014__p0.968__219.20-221.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,219.2,221.4,2.2,0.96804,0.881711,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank015__p0.966__100.30-102.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,100.3,102.7,2.4,0.965989,0.794793,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank016__p0.964__78.00-79.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,78.0,79.4,1.4,0.964196,0.964196,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank017__p0.964__327.00-329.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,327.0,329.5,2.5,0.963833,0.805165,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank018__p0.962__22.80-25.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,22.8,25.0,2.2,0.962357,0.87305,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank019__p0.962__238.60-240.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,238.6,240.8,2.2,0.962172,0.915032,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-51-50_372__rank020__p0.959__353.80-355.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-51-50_372.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-51-50_372_events.csv,353.8,355.9,2.1,0.958674,0.86534,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-57-50_867__rank001__p0.988__69.20-72.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-57-50_867.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-57-50_867_events.csv,69.2,72.2,3.0,0.988159,0.894043,1
